Episode,Steps,Total Reward,Epsilon,TD Error
364,21,-1.2,0.33398947702696974,0.00018692286418324025
365,14,-1.11,0.3329875085958888,0.0001265716518901172
366,1,-0.75,0.33198854607010114,0.0001581636315677315
367,4,-0.66,0.33099258043189084,0.00013145374578016344
368,13,-0.8400000000000001,0.32999960269059514,7.605352682451037e-05
369,8,-0.8400000000000001,0.32900960388252337,6.781394699828525e-05
370,31,-1.7999999999999998,0.3280225750708758,0.0002283740831473786
371,4,-0.66,0.32703850734566314,0.00031598353598383255
372,7,-0.72,0.32605739182362614,0.000309985271347354
373,49,-2.6100000000000008,0.3250792196481553,0.00013259128826000367
374,58,-3.0900000000000016,0.3241039819892108,7.436069946097319e-05
375,11,-0.9,0.32313167004324317,7.252329607416124e-05
376,6,-0.75,0.32216227503311345,5.131908210387337e-05
377,2,-0.72,0.3211957882080141,0.00018156786245526746
378,4,-0.66,0.32023220084339005,7.034941711481224e-05
379,2,-0.72,0.31927150424085987,1.7030238268489484e-05
380,80,-4.980000000000005,0.3183136897281373,6.964347172697672e-05
381,19,-1.26,0.31735874865895286,0.0001608851466459639
382,2,-0.87,0.316406672412976,7.442930291290395e-05
383,4,-0.66,0.3154574523957371,8.499265550199198e-05
384,6,-0.75,0.3145110800385499,6.473045990181465e-05
385,50,-2.7300000000000004,0.31356754679843424,7.246969116749823e-05
386,57,-3.1200000000000014,0.31262684415803893,6.272292020775352e-05
387,18,-1.1400000000000001,0.3116889636255648,6.800697494529434e-05
388,8,-0.6900000000000001,0.3107538967346881,7.828084699212923e-05
389,26,-1.8600000000000003,0.30982163504448407,5.2207719582279074e-05
390,24,-1.71,0.3088921701393506,6.680153669928283e-05
391,33,-1.89,0.30796549362893255,0.00014806938777451939
392,15,-1.08,0.30704159714804574,8.205685189750511e-05
393,2,-0.72,0.3061204723566016,0.00019206514116376638
394,5,-0.78,0.3052021109395318,8.064273315540049e-05
395,32,-1.6199999999999999,0.3042865046067132,9.350873955327188e-05
396,28,-1.9200000000000004,0.30337364509289305,0.00010206060879422043
397,5,-0.63,0.30246352415761435,0.00020950995167368092
398,6,-0.75,0.3015561335851415,5.6460013486988224e-05
399,16,-1.35,0.30065146518438607,7.856868853650667e-05
400,5,-0.78,0.2997495107888329,6.338982166198548e-05
401,12,-1.17,0.2988502622564664,0.0001856179903067338
402,4,-0.81,0.29795371146969696,0.00037484449421754107
403,2,-0.72,0.29705985033528787,0.00030738945133634843
404,2,-0.72,0.296168670784282,0.00011823762542917393
405,9,-0.81,0.29528016477192914,0.00014508463492448855
406,2,-0.72,0.29439432427761336,7.106378325261176e-05
407,1,-0.75,0.2935111413047805,6.208730337675661e-05
408,23,-1.44,0.29263060788086614,0.00032134295021102804
409,3,-0.69,0.2917527160572235,0.00010670131814549677
410,6,-0.75,0.29087745790905184,0.00012569788971935245
411,4,-0.66,0.2900048255353247,0.0004252861181157641
412,7,-0.72,0.28913481105871874,0.0002926519435797153
413,8,-0.99,0.28826740662554257,0.00012967810289410409
414,4,-0.66,0.28740260440566595,6.300250970525667e-05
415,23,-1.44,0.28654039659244895,0.0001773289294088381
416,73,-3.990000000000004,0.2856807754026716,0.00013574476358608329
417,2,-0.72,0.2848237330764636,0.00011395964975235984
418,22,-1.6199999999999999,0.2839692618772342,4.9880778078659205e-05
419,12,-1.17,0.2831173540916025,4.815641758189789e-05
420,28,-1.8900000000000001,0.28226800202932767,0.00015814882298010552
421,7,-0.87,0.28142119802323967,0.0002770687549075644
422,1,-0.75,0.28057693442917,0.00015100727614481002
423,7,-0.72,0.27973520362588244,0.00023199077570877437
424,64,-3.6600000000000033,0.2788959980150048,0.0001033368431535564
425,89,-4.8600000000000065,0.2780593100209598,0.00011592392586586929
426,9,-0.81,0.2772251320908969,9.590642204986782e-05
427,41,-2.4000000000000004,0.2763934566946242,7.145126003861817e-05
428,2,-0.87,0.2755642763245403,3.651275892480044e-05
429,21,-1.65,0.27473758349556665,0.00011590890894045256
430,4,-0.66,0.27391337074507993,2.4029282030824106e-05
431,2,-0.72,0.2730916306328447,0.0010397097648819908
432,8,-0.6900000000000001,0.27227235574094616,0.00036096101575822104
433,3,-0.69,0.2714555386737233,0.00020754576447264603
434,11,-0.9,0.2706411720577021,0.0003177917123221877
435,51,-3.000000000000002,0.269829248541529,9.120974136392618e-05
436,18,-1.44,0.2690197607959044,6.527470456300459e-05
437,25,-1.8299999999999998,0.26821270151351667,0.00019770469327340834
438,4,-0.66,0.2674080634089761,7.015686969680246e-05
439,49,-3.060000000000002,0.2666058392187492,9.333862364693065e-05
440,68,-3.840000000000004,0.26580602170109296,6.950653846615751e-05
441,23,-1.7399999999999998,0.26500860363598966,0.00021668127041978195
442,9,-0.9600000000000001,0.2642135778250817,0.000112193748969326
443,70,-4.080000000000005,0.26342093709160647,0.00018334507401829926
444,79,-4.560000000000006,0.26263067428033166,7.267868064773901e-05
445,8,-0.8400000000000001,0.26184278225749064,0.00010833332703441556
446,26,-1.65,0.26105725391071816,7.571230018864019e-05
447,4,-0.66,0.260274082148986,4.57333901522361e-05
448,20,-1.5299999999999998,0.2594932599025391,2.159003365704848e-05
449,16,-1.2000000000000002,0.25871478012283144,2.970524774070782e-05
450,17,-1.32,0.25793863578246295,2.3432397363328218e-05
451,8,-0.99,0.2571648198751156,0.00019689899409058853
452,4,-0.66,0.25639332541549026,0.00020169799427094404
453,24,-1.41,0.2556241454392438,6.019949834505193e-05
454,1,-0.75,0.25485727300292604,1.9777551642619073e-05
455,8,-0.8400000000000001,0.25409270118391725,4.205316145089455e-05
456,9,-0.81,0.2533304230803655,7.301829363212973e-05
457,39,-2.16,0.25257043181112443,5.275724227734221e-05
458,1,-0.75,0.25181272051569104,9.921110176946968e-06
459,57,-2.970000000000002,0.251057282354144,3.546971698485497e-05
460,12,-1.02,0.25030411050708157,3.730714111801111e-05
461,5,-0.63,0.24955319817556032,0.00020219570433255285
462,24,-1.26,0.24880453858103363,8.423108950713261e-05
463,36,-2.1,0.24805812496529053,5.276644540370196e-05
464,20,-1.5299999999999998,0.24731395059039465,3.888828671279043e-05
465,8,-0.8400000000000001,0.24657200873862348,1.800665978635152e-05
466,27,-1.4699999999999998,0.2458322927124076,2.7010068311870714e-05
467,25,-1.6799999999999997,0.24509479583427038,2.0246582844265505e-05
468,6,-0.9,0.24435951144676757,4.367281955334571e-05
469,6,-0.75,0.24362643291242728,2.9218666365219786e-05
470,13,-1.14,0.24289555361369,1.608356023133148e-05
471,1,-0.75,0.24216686695284892,0.00023529828467871994
472,4,-0.81,0.24144036635199037,0.00015421987700392492
473,28,-1.44,0.24071604525293439,6.34391343997517e-05
474,7,-0.72,0.2399938971171756,3.083329491866087e-05
475,49,-2.6100000000000003,0.23927391542582405,2.9342062700788102e-05
