Episode,Steps,Total Reward,Epsilon,TD Error
515,1,-0.75,0.2121786533989952,0.09271694719791412
516,1,-0.75,0.2115421174387982,0.0844087228178978
517,1,-0.75,0.2109074910864818,0.1023789644241333
518,1,-0.75,0.21027476861322236,0.07498026639223099
519,1,-0.75,0.2096439443073827,0.08370116353034973
520,1,-0.75,0.20901501247446055,0.0923689752817154
521,1,-0.75,0.20838796743703716,0.07485376298427582
522,1,-0.75,0.20776280353472606,0.09911897778511047
523,1,-0.75,0.20713951512412188,0.07669788599014282
524,1,-0.75,0.2065180965787495,0.07058490812778473
525,1,-0.75,0.20589854228901325,0.09073656052350998
526,1,-0.75,0.20528084666214622,0.08393301069736481
527,1,-0.75,0.20466500412215977,0.08589322119951248
528,1,-0.75,0.2040510091097933,0.08834858238697052
529,1,-0.75,0.2034388560824639,0.067047119140625
530,1,-0.75,0.2028285395142165,0.10005743056535721
531,1,-0.75,0.20222005389567385,0.08701413869857788
532,1,-0.75,0.20161339373398682,0.08030848205089569
533,1,-0.75,0.20100855355278485,0.08020409941673279
534,1,-0.75,0.20040552789212648,0.09602341800928116
535,1,-0.75,0.1998043113084501,0.0861259177327156
536,1,-0.75,0.19920489837452476,0.09801840782165527
537,1,-0.75,0.1986072836794012,0.09354407340288162
538,1,-0.75,0.198011461828363,0.09446991235017776
539,2,-0.72,0.1974174274428779,0.07230116426944733
540,1,-0.75,0.19682517516054926,0.08939599990844727
541,1,-0.75,0.19623469963506762,0.07331323623657227
542,1,-0.75,0.1956459955361624,0.08723875135183334
543,1,-0.75,0.1950590575495539,0.09740082919597626
544,1,-0.75,0.19447388037690524,0.07463207095861435
545,1,-0.75,0.19389045873577454,0.06704294681549072
546,1,-0.75,0.19330878735956722,0.0809633880853653
547,1,-0.75,0.1927288609974885,0.07023973017930984
548,1,-0.75,0.19215067441449604,0.07609480619430542
549,1,-0.75,0.19157422239125255,0.0935651957988739
550,1,-0.75,0.1909994997240788,0.07544828951358795
551,1,-0.75,0.19042650122490654,0.07460971176624298
552,1,-0.75,0.18985522172123181,0.0858721137046814
553,1,-0.75,0.18928565605606812,0.10032819211483002
554,1,-0.75,0.1887177990878999,0.08220972120761871
555,1,-0.75,0.1881516456906362,0.06564347445964813
556,1,-0.75,0.18758719075356428,0.09150606393814087
557,1,-0.75,0.18702442918130358,0.10124684870243073
558,1,-0.75,0.18646335589375967,0.08905895054340363
559,1,-0.75,0.1859039658260784,0.0883246511220932
560,2,-0.72,0.18534625392860016,0.07994725927710533
561,1,-0.75,0.18479021516681435,0.0721677839756012
562,1,-0.75,0.1842358445213139,0.07470305263996124
563,1,-0.75,0.18368313698774996,0.08237631618976593
564,1,-0.75,0.1831320875767867,0.06943254172801971
565,3,-0.84,0.18258269131405633,0.09683327376842499
566,3,-0.84,0.18203494324011416,0.09162592887878418
567,1,-0.75,0.18148883841039382,0.08500652760267258
568,2,-0.72,0.18094437189516263,0.07455239444971085
569,1,-0.75,0.18040153877947715,0.08456113189458847
570,1,-0.75,0.1798603341631387,0.10316009074449539
571,1,-0.75,0.1793207531606493,0.09043970704078674
572,1,-0.75,0.17878279090116736,0.09746026992797852
573,1,-0.75,0.17824644252846386,0.07345829159021378
574,1,-0.75,0.17771170320087848,0.07657525688409805
575,2,-0.87,0.17717856809127586,0.08027053996920586
576,1,-0.75,0.17664703238700202,0.09082172811031342
577,1,-0.75,0.17611709128984102,0.07600916922092438
578,1,-0.75,0.1755887400159715,0.09746626019477844
579,1,-0.75,0.1750619737959236,0.08309856057167053
580,1,-0.75,0.1745367878745358,0.07584336400032043
581,1,-0.75,0.1740131775109122,0.11822901666164398
582,1,-0.75,0.17349113797837945,0.0764925479888916
583,1,-0.75,0.17297066456444432,0.11626777052879333
584,1,-0.75,0.172451752570751,0.0811363160610199
585,1,-0.75,0.17193439731303872,0.08717184513807297
586,1,-0.75,0.1714185941210996,0.06873603165149689
587,1,-0.75,0.1709043383387363,0.08000846207141876
588,1,-0.75,0.1703916253237201,0.06142134964466095
589,1,-0.75,0.16988045044774894,0.08069860935211182
590,1,-0.75,0.1693708090964057,0.06697742640972137
591,1,-0.75,0.1688626966691165,0.07259735465049744
592,1,-0.75,0.16835610857910915,0.08604054152965546
593,1,-0.75,0.16785104025337183,0.0635363906621933
594,1,-0.75,0.16734748713261172,0.07821320742368698
595,1,-0.75,0.16684544467121387,0.09032830595970154
596,1,-0.75,0.16634490833720023,0.09443213790655136
597,1,-0.75,0.16584587361218864,0.10525147616863251
598,2,-0.72,0.16534833599135207,0.09089725464582443
599,2,-0.87,0.164852290983378,0.08329582586884499
600,1,-0.75,0.16435773411042787,0.06384589523077011
601,1,-0.75,0.1638646609080966,0.07890591025352478
602,1,-0.75,0.1633730669253723,0.1057589128613472
603,1,-0.75,0.16288294772459616,0.1080017164349556
604,1,-0.75,0.16239429888142237,0.0856747254729271
605,1,-0.75,0.1619071159847781,0.0924728587269783
606,1,-0.75,0.16142139463682378,0.07758019864559174
607,1,-0.75,0.1609371304529133,0.09009556472301483
608,1,-0.75,0.16045431906155455,0.09060071408748627
609,3,-0.84,0.15997295610436987,0.07926953335603078
610,1,-0.75,0.15949303723605676,0.0691622868180275
611,1,-0.75,0.1590145581243486,0.10380759835243225
612,1,-0.75,0.15853751444997555,0.09716260433197021
613,1,-0.75,0.1580619019066256,0.08948050439357758
614,1,-0.75,0.15758771620090573,0.08333474397659302
615,1,-0.75,0.157114953052303,0.07324105501174927
616,1,-0.75,0.1566436081931461,0.09895962476730347
617,3,-0.84,0.15617367736856666,0.0858588640888532
618,1,-0.75,0.15570515633646095,0.08493463695049286
619,1,-0.75,0.15523804086745158,0.0888117253780365
620,2,-0.72,0.15477232674484923,0.08418767154216766
621,1,-0.75,0.15430800976461467,0.08149947226047516
622,1,-0.75,0.15384508573532082,0.08878298103809357
623,1,-0.75,0.15338355047811486,0.09635858982801437
624,1,-0.75,0.15292339982668052,0.09236405789852142
625,2,-0.72,0.15246462962720048,0.08901788666844368
626,1,-0.75,0.15200723573831887,0.08707332611083984
627,1,-0.75,0.15155121403110391,0.10551566630601883
628,1,-0.75,0.1510965603890106,0.08412276208400726
629,1,-0.75,0.15064327070784356,0.08603593707084656
630,1,-0.75,0.15019134089572003,0.06382417678833008
631,1,-0.75,0.14974076687303287,0.0897483229637146
632,1,-0.75,0.14929154457241375,0.07617536187171936
633,1,-0.75,0.14884366993869652,0.10842767357826233
634,1,-0.75,0.14839713892888043,0.06791435927152634
635,1,-0.75,0.14795194751209378,0.0657397210597992
636,1,-0.75,0.1475080916695575,0.0842272937297821
637,1,-0.75,0.14706556739454882,0.11058127135038376
638,1,-0.75,0.14662437069236517,0.09055133163928986
639,1,-0.75,0.14618449758028806,0.0943136066198349
640,1,-0.75,0.1457459440875472,0.09109388291835785
641,1,-0.75,0.14530870625528455,0.09198606759309769
642,1,-0.75,0.1448727801365187,0.10082131624221802
643,1,-0.75,0.14443816179610913,0.09013765305280685
644,1,-0.75,0.1440048473107208,0.07870755344629288
645,1,-0.75,0.14357283276878863,0.08812084048986435
646,1,-0.75,0.14314211427048226,0.06492920219898224
647,1,-0.75,0.1427126879276708,0.08398708701133728
648,1,-0.75,0.1422845498638878,0.09334687143564224
649,1,-0.75,0.14185769621429614,0.08072060346603394
650,1,-0.75,0.14143212312565326,0.09356485307216644
651,1,-0.75,0.1410078267562763,0.09906814992427826
652,1,-0.75,0.14058480327600748,0.08867084980010986
653,1,-0.75,0.14016304886617945,0.08696827292442322
654,1,-0.75,0.1397425597195809,0.07771372050046921
655,1,-0.75,0.13932333204042216,0.07211901247501373
656,1,-0.75,0.1389053620443009,0.10174594819545746
657,1,-0.75,0.138488645958168,0.09307129681110382
658,1,-0.75,0.1380731800202935,0.11932384967803955
659,1,-0.75,0.13765896048023263,0.09214791655540466
660,2,-0.72,0.13724598359879192,0.07382168993353844
661,1,-0.75,0.13683424564799554,0.07985004782676697
662,2,-0.87,0.13642374291105155,0.10183132439851761
663,2,-0.87,0.1360144716823184,0.08007533475756645
664,1,-0.75,0.13560642826727143,0.08387473225593567
665,1,-0.75,0.1351996089824696,0.09008051455020905
666,1,-0.75,0.1347940101555222,0.08230653405189514
667,3,-0.84,0.13438962812505564,0.07725745439529419
668,1,-0.75,0.13398645924068048,0.10163326561450958
669,1,-0.75,0.13358449986295842,0.06950125843286514
670,1,-0.75,0.13318374636336955,0.0876007229089737
671,1,-0.75,0.13278419512427944,0.07269257307052612
672,1,-0.75,0.1323858425389066,0.069877490401268
673,1,-0.75,0.13198868501128988,0.10298692435026169
674,1,-0.75,0.13159271895625602,0.11060699075460434
675,1,-0.75,0.13119794079938724,0.09036188572645187
676,1,-0.75,0.13080434697698906,0.09097088873386383
677,1,-0.75,0.1304119339360581,0.10834372043609619
678,2,-0.72,0.13002069813424993,0.0867454819381237
679,1,-0.75,0.12963063603984717,0.08697095513343811
680,3,-0.84,0.12924174413172762,0.08929138630628586
681,1,-0.75,0.12885401889933243,0.09185278415679932
682,1,-0.75,0.12846745684263444,0.09525129944086075
683,1,-0.75,0.12808205447210655,0.1003379374742508
684,1,-0.75,0.12769780830869024,0.07711197435855865
685,3,-0.84,0.12731471488376417,0.08382884909709294
686,1,-0.75,0.12693277073911288,0.08795119822025299
687,1,-0.75,0.12655197242689553,0.08294466137886047
688,1,-0.75,0.12617231650961486,0.0858675166964531
689,1,-0.75,0.12579379956008602,0.07888287305831909
690,1,-0.75,0.12541641816140575,0.08948323130607605
691,1,-0.75,0.12504016890692154,0.0755486860871315
692,1,-0.75,0.12466504840020078,0.08162612468004227
693,1,-0.75,0.12429105325500017,0.09596659243106842
694,1,-0.75,0.12391818009523517,0.10382144153118134
695,2,-0.87,0.12354642555494946,0.09861615672707558
696,1,-0.75,0.12317578627828461,0.09638272225856781
697,1,-0.75,0.12280625891944975,0.07439611852169037
698,1,-0.75,0.1224378401426914,0.09370030462741852
699,1,-0.75,0.12207052662226334,0.09397490322589874
700,2,-0.87,0.12170431504239655,0.09355490282177925
701,1,-0.75,0.12133920209726937,0.09475114941596985
702,1,-0.75,0.12097518449097756,0.08911218494176865
703,1,-0.75,0.12061225893750463,0.08906999230384827
704,1,-0.75,0.12025042216069212,0.09769827872514725
705,1,-0.75,0.11988967089421004,0.08351877331733704
706,1,-0.75,0.11953000188152742,0.09047284722328186
707,1,-0.75,0.11917141187588283,0.10132624208927155
708,2,-0.87,0.11881389764025518,0.0795627124607563
709,1,-0.75,0.11845745594733442,0.07440029084682465
710,1,-0.75,0.11810208357949242,0.09158311039209366
711,1,-0.75,0.11774777732875394,0.06972987949848175
712,1,-0.75,0.11739453399676768,0.07411392033100128
713,1,-0.75,0.11704235039477738,0.07219742238521576
714,1,-0.75,0.11669122334359305,0.08732658624649048
715,1,-0.75,0.11634114967356228,0.08922655135393143
716,3,-0.84,0.1159921262245416,0.08041783422231674
717,1,-0.75,0.11564414984586797,0.08161287754774094
718,1,-0.75,0.11529721739633036,0.09334324300289154
719,1,-0.75,0.11495132574414137,0.09252193570137024
720,4,-0.81,0.11460647176690894,0.09987577795982361
721,2,-0.72,0.11426265235160821,0.0872015543282032
722,1,-0.75,0.11391986439455339,0.09093596041202545
723,1,-0.75,0.11357810480136972,0.09984077513217926
724,1,-0.75,0.11323737048696561,0.09608950465917587
725,1,-0.75,0.11289765837550471,0.07507389783859253
726,1,-0.75,0.1125589654003782,0.10401579737663269
727,1,-0.75,0.11222128850417706,0.09485770761966705
728,5,-0.93,0.11188462463866453,0.08691943436861038
729,1,-0.75,0.11154897076474853,0.09376837313175201
730,2,-0.72,0.11121432385245428,0.08792518451809883
731,1,-0.75,0.11088068088089692,0.08021295815706253
732,1,-0.75,0.11054803883825423,0.09126421809196472
733,3,-0.84,0.11021639472173947,0.07144361237684886
734,1,-0.75,0.10988574553757426,0.08233129233121872
735,1,-0.75,0.10955608830096153,0.08041338622570038
736,1,-0.75,0.10922742003605865,0.07658741623163223
737,1,-0.75,0.10889973777595047,0.08388067781925201
738,1,-0.75,0.10857303856262261,0.08009950816631317
739,1,-0.75,0.10824731944693475,0.0828794315457344
740,1,-0.75,0.10792257748859395,0.08256787061691284
741,1,-0.75,0.10759880975612816,0.09632906317710876
742,1,-0.75,0.10727601332685978,0.08776170760393143
743,1,-0.75,0.1069541852868792,0.10725580155849457
744,1,-0.75,0.10663332273101855,0.0740041583776474
745,1,-0.75,0.1063134227628255,0.09801671653985977
746,2,-0.87,0.10599448249453702,0.088118065148592
747,1,-0.75,0.10567649904705341,0.07900305837392807
748,1,-0.75,0.10535946954991225,0.11976402252912521
749,1,-0.75,0.10504339114126252,0.0643680989742279
750,1,-0.75,0.10472826096783873,0.08490076661109924
751,1,-0.75,0.10441407618493521,0.08479340374469757
752,1,-0.75,0.10410083395638041,0.07573685795068741
753,1,-0.75,0.10378853145451127,0.09473109245300293
754,4,-0.81,0.10347716586014773,0.07333849277347326
755,1,-0.75,0.10316673436256728,0.09238867461681366
756,1,-0.75,0.10285723415947957,0.0964599996805191
757,1,-0.75,0.10254866245700113,0.07981031388044357
758,1,-0.75,0.10224101646963013,0.08177563548088074
759,3,-0.84,0.10193429342022124,0.08370456844568253
760,1,-0.75,0.10162849053996058,0.0814894586801529
761,1,-0.75,0.10132360506834069,0.09996272623538971
762,1,-0.75,0.10101963425313566,0.10354425758123398
763,1,-0.75,0.10071657535037626,0.08456610888242722
764,1,-0.75,0.10041442562432513,0.09543371945619583
765,1,-0.75,0.10011318234745216,0.07531163096427917
766,3,-0.84,0.0998128428004098,0.09270046651363373
767,1,-0.75,0.09951340427200858,0.0729265958070755
768,1,-0.75,0.09921486405919255,0.09201917797327042
769,1,-0.75,0.09891721946701497,0.08250537514686584
770,1,-0.75,0.09862046780861393,0.0802174061536789
771,1,-0.75,0.09832460640518809,0.07839688658714294
772,1,-0.75,0.09802963258597253,0.07574190199375153
773,1,-0.75,0.0977355436882146,0.09585186839103699
774,1,-0.75,0.09744233705714996,0.08690769970417023
775,1,-0.75,0.09715001004597851,0.08148784935474396
776,1,-0.75,0.09685856001584058,0.10493608564138412
777,2,-0.72,0.09656798433579306,0.0854535810649395
778,1,-0.75,0.09627828038278567,0.09142712503671646
779,1,-0.75,0.09598944554163731,0.0868874341249466
780,1,-0.75,0.0957014772050124,0.08271992206573486
781,1,-0.75,0.09541437277339737,0.09292875230312347
782,1,-0.75,0.09512812965507718,0.08491481095552444
783,1,-0.75,0.09484274526611194,0.07393812388181686
784,1,-0.75,0.09455821703031361,0.07412514090538025
785,2,-0.87,0.09427454237922267,0.0925372838973999
786,1,-0.75,0.09399171875208501,0.08324666321277618
787,1,-0.75,0.09370974359582875,0.08391764760017395
788,1,-0.75,0.09342861436504125,0.08064013719558716
789,1,-0.75,0.09314832852194613,0.09113648533821106
790,1,-0.75,0.09286888353638029,0.10381175577640533
791,1,-0.75,0.09259027688577115,0.09372122585773468
792,1,-0.75,0.09231250605511383,0.07660332322120667
793,1,-0.75,0.0920355685369485,0.08384987711906433
794,1,-0.75,0.09175946183133765,0.0959632471203804
795,1,-0.75,0.09148418344584364,0.0752498209476471
796,1,-0.75,0.0912097308955061,0.10477457195520401
797,1,-0.75,0.09093610170281959,0.07619734853506088
798,1,-0.75,0.09066329339771112,0.11305345594882965
799,1,-0.75,0.09039130351751799,0.09467151761054993
800,1,-0.75,0.09012012960696544,0.0722111165523529
801,1,-0.75,0.08984976921814454,0.08098459243774414
802,1,-0.75,0.0895802199104901,0.09222118556499481
803,1,-0.75,0.08931147925075864,0.09505578130483627
804,1,-0.75,0.08904354481300636,0.10647650063037872
805,1,-0.75,0.08877641417856734,0.09179119765758514
806,1,-0.75,0.08851008493603164,0.07135673612356186
807,1,-0.75,0.08824455468122355,0.09932419657707214
808,4,-0.96,0.08797982101717988,0.08281531557440758
809,1,-0.75,0.08771588155412834,0.1127871423959732
810,1,-0.75,0.08745273390946595,0.08480684459209442
811,1,-0.75,0.08719037570773755,0.10279450565576553
812,1,-0.75,0.08692880458061433,0.0941152274608612
813,1,-0.75,0.08666801816687249,0.07312044501304626
814,1,-0.75,0.08640801411237187,0.09943816810846329
815,1,-0.75,0.08614879007003474,0.08338785916566849
816,1,-0.75,0.08589034369982464,0.10228079557418823
817,1,-0.75,0.08563267266872517,0.07276394218206406
818,1,-0.75,0.085375774650719,0.08226406574249268
819,1,-0.75,0.08511964732676684,0.09159280359745026
820,1,-0.75,0.08486428838478655,0.09484902024269104
821,1,-0.75,0.08460969551963218,0.09427766501903534
822,1,-0.75,0.08435586643307329,0.09006574004888535
823,1,-0.75,0.08410279883377407,0.1004045158624649
824,1,-0.75,0.08385049043727275,0.0626056119799614
825,1,-0.75,0.08359893896596093,0.09415622800588608
826,1,-0.75,0.08334814214906305,0.0885499119758606
827,1,-0.75,0.08309809772261587,0.08152614533901215
828,1,-0.75,0.08284880342944802,0.07849419116973877
829,1,-0.75,0.08260025701915967,0.09434407204389572
830,1,-0.75,0.0823524562481022,0.07779688388109207
831,1,-0.75,0.08210539887935789,0.09256690740585327
832,1,-0.75,0.08185908268271981,0.07483275234699249
833,1,-0.75,0.08161350543467165,0.07524093985557556
834,1,-0.75,0.08136866491836764,0.07820290327072144
835,1,-0.75,0.08112455892361253,0.09148749709129333
836,1,-0.75,0.0808811852468417,0.07606060057878494
837,1,-0.75,0.08063854169110117,0.1058797687292099
838,1,-0.75,0.08039662606602786,0.10743150115013123
839,1,-0.75,0.08015543618782978,0.08901213109493256
840,1,-0.75,0.07991496987926629,0.09334257245063782
841,1,-0.75,0.07967522496962849,0.10878027975559235
842,1,-0.75,0.07943619929471961,0.09343330562114716
843,1,-0.75,0.07919789069683544,0.09060472249984741
844,1,-0.75,0.07896029702474494,0.08313781768083572
845,1,-0.75,0.0787234161336707,0.09070973098278046
846,1,-0.75,0.07848724588526969,0.09578448534011841
847,1,-0.75,0.07825178414761388,0.07790195941925049
848,1,-0.75,0.07801702879517104,0.07923504710197449
849,1,-0.75,0.07778297770878553,0.09097214788198471
850,1,-0.75,0.07754962877565917,0.07028768956661224
851,1,-0.75,0.0773169798893322,0.08676250278949738
852,1,-0.75,0.07708502894966421,0.09691030532121658
853,1,-0.75,0.07685377386281522,0.06977692991495132
854,1,-0.75,0.07662321254122678,0.09900975972414017
855,1,-0.75,0.0763933429036031,0.0915747806429863
856,1,-0.75,0.07616416287489229,0.08050777018070221
857,1,-0.75,0.07593567038626761,0.08366069197654724
858,1,-0.75,0.0757078633751088,0.08116219192743301
859,1,-0.75,0.07548073978498347,0.07410364598035812
860,1,-0.75,0.07525429756562853,0.10872970521450043
861,1,-0.75,0.07502853467293165,0.07231729477643967
862,1,-0.75,0.07480344906891286,0.09996726363897324
863,1,-0.75,0.07457903872170611,0.1067705899477005
864,1,-0.75,0.07435530160554099,0.09847483038902283
865,1,-0.75,0.07413223570072437,0.08534224331378937
866,1,-0.75,0.0739098389936222,0.07710468769073486
867,1,-0.75,0.07368810947664134,0.09627094119787216
868,1,-0.75,0.07346704514821141,0.10614867508411407
869,1,-0.75,0.07324664401276677,0.07622495293617249
870,1,-0.75,0.07302690408072847,0.09239012002944946
871,1,-0.75,0.07280782336848628,0.07973109185695648
872,1,-0.75,0.07258939989838081,0.07235944271087646
873,1,-0.75,0.07237163169868567,0.07854355871677399
874,1,-0.75,0.07215451680358961,0.09251058846712112
875,1,-0.75,0.07193805325317884,0.08064304292201996
876,1,-0.75,0.07172223909341931,0.08040520548820496
877,1,-0.75,0.07150707237613906,0.097971111536026
878,1,-0.75,0.07129255115901063,0.09347366541624069
879,1,-0.75,0.0710786735055336,0.08002296835184097
880,1,-0.75,0.07086543748501699,0.10174177587032318
881,1,-0.75,0.07065284117256193,0.08130194991827011
882,1,-0.75,0.07044088264904425,0.07337956875562668
883,1,-0.75,0.07022956000109712,0.09261278808116913
884,1,-0.75,0.07001887132109383,0.09915691614151001
885,1,-0.75,0.06980881470713055,0.08229083567857742
886,1,-0.75,0.06959938826300915,0.08664565533399582
887,1,-0.75,0.06939059009822013,0.08704515546560287
888,1,-0.75,0.06918241832792547,0.0985415056347847
889,1,-0.75,0.0689748710729417,0.09312159568071365
890,1,-0.75,0.06876794645972288,0.08984751254320145
891,1,-0.75,0.06856164262034371,0.10651177912950516
892,1,-0.75,0.06835595769248268,0.09214089810848236
893,1,-0.75,0.06815088981940523,0.09139114618301392
894,1,-0.75,0.06794643714994701,0.09742538630962372
895,1,-0.75,0.06774259783849718,0.06876277923583984
896,1,-0.75,0.06753937004498169,0.08714592456817627
897,1,-0.75,0.06733675193484674,0.0950029194355011
898,1,-0.75,0.0671347416790422,0.08307674527168274
899,1,-0.75,0.06693333745400507,0.09661542624235153
900,1,-0.75,0.06673253744164305,0.07723872363567352
901,1,-0.75,0.06653233982931812,0.08225708454847336
902,1,-0.75,0.06633274280983018,0.08542411029338837
903,1,-0.75,0.06613374458140069,0.06493238359689713
904,1,-0.75,0.06593534334765648,0.09833782911300659
905,2,-0.72,0.06573753731761352,0.07385977730154991
906,2,-0.87,0.06554032470566068,0.09981761127710342
907,1,-0.75,0.0653437037315437,0.08577332645654678
908,1,-0.75,0.06514767262034907,0.07049247622489929
909,1,-0.75,0.06495222960248802,0.09778882563114166
910,1,-0.75,0.06475737291368056,0.10279965400695801
911,1,-0.75,0.06456310079493952,0.0818997472524643
912,1,-0.75,0.06436941149255469,0.09833379089832306
913,1,-0.75,0.06417630325807702,0.10789433866739273
914,1,-0.75,0.0639837743483028,0.08260510116815567
915,1,-0.75,0.06379182302525789,0.0727732852101326
916,1,-0.75,0.06360044755618212,0.08975698053836823
917,2,-0.87,0.06340964621351357,0.09341255575418472
918,1,-0.75,0.06321941727487303,0.1039063036441803
919,1,-0.75,0.0630297590230484,0.06309429556131363
920,1,-0.75,0.06284066974597925,0.09074626863002777
921,1,-0.75,0.06265214773674131,0.08275653421878815
922,1,-0.75,0.06246419129353109,0.08433079719543457
923,1,-0.75,0.0622767987196505,0.10177604854106903
924,1,-0.75,0.06208996832349155,0.10035913437604904
925,1,-0.75,0.06190369841852107,0.10001006722450256
926,1,-0.75,0.06171798732326551,0.08136773109436035
927,1,-0.75,0.06153283336129571,0.08608759194612503
928,1,-0.75,0.061348234861211826,0.07827600091695786
929,1,-0.75,0.06116419015662819,0.10049378126859665
930,1,-0.75,0.0609806975861583,0.08766530454158783
931,1,-0.75,0.06079775549339983,0.06886276602745056
932,1,-0.75,0.06061536222691963,0.08230458199977875
933,1,-0.75,0.06043351614023887,0.08099311590194702
934,1,-0.75,0.060252215591818155,0.09248948097229004
935,1,-0.75,0.0600714589450427,0.10483567416667938
936,2,-0.72,0.05989124456820757,0.0981108546257019
937,1,-0.75,0.059711570834502944,0.09928945451974869
938,1,-0.75,0.05953243612199943,0.0956406444311142
939,1,-0.75,0.05935383881363344,0.07541956007480621
940,1,-0.75,0.05917577729719254,0.07795307040214539
941,1,-0.75,0.05899824996530096,0.07465243339538574
942,1,-0.75,0.05882125521540506,0.08359668403863907
943,1,-0.75,0.05864479144975884,0.07766100764274597
944,1,-0.75,0.05846885707540957,0.07525551319122314
945,2,-0.72,0.05829345050418334,0.07975681871175766
946,1,-0.75,0.05811857015267079,0.08729355037212372
947,1,-0.75,0.057944214442212774,0.09620118886232376
948,1,-0.75,0.05777038179888613,0.10742312669754028
949,1,-0.75,0.05759707065348948,0.08376969397068024
950,1,-0.75,0.05742427944152901,0.0944683775305748
951,1,-0.75,0.057252006603204425,0.08852417767047882
952,1,-0.75,0.05708025058339481,0.0896601751446724
953,1,-0.75,0.056909009831644625,0.09938289225101471
954,1,-0.75,0.05673828280214969,0.08938843011856079
955,1,-0.75,0.05656806795374324,0.0723765641450882
956,1,-0.75,0.056398363749882004,0.09298615157604218
957,1,-0.75,0.05622916865863236,0.09541111439466476
958,1,-0.75,0.056060481152656466,0.07802101969718933
959,1,-0.75,0.0558922997091985,0.09335414320230484
960,1,-0.75,0.0557246228100709,0.07900172472000122
961,1,-0.75,0.055557448941640684,0.10336955636739731
962,1,-0.75,0.05539077659481576,0.09553564339876175
963,1,-0.75,0.05522460426503131,0.09134043008089066
964,1,-0.75,0.05505893045223622,0.10082359611988068
965,1,-0.75,0.054893753660879514,0.07898743450641632
966,1,-0.75,0.054729072399896876,0.08091334998607635
967,1,-0.75,0.054564885182697184,0.09418576955795288
968,1,-0.75,0.05440119052714909,0.09083393216133118
969,1,-0.75,0.05423798695556764,0.08628803491592407
970,1,-0.75,0.05407527299470094,0.08646918833255768
971,1,-0.75,0.053913047175716836,0.09560088813304901
972,1,-0.75,0.05375130803418968,0.07870552688837051
973,1,-0.75,0.05359005411008711,0.09677837044000626
974,1,-0.75,0.053429283947756846,0.09618961811065674
975,1,-0.75,0.053268996095913575,0.10396895557641983
976,1,-0.75,0.05310918910762583,0.09058794379234314
977,1,-0.75,0.052949861540302956,0.10110907256603241
978,1,-0.75,0.052791011955682046,0.0726340264081955
979,1,-0.75,0.052632638919815,0.09465400874614716
980,1,-0.75,0.052474741003055554,0.09799657762050629
981,1,-0.75,0.052317316780046384,0.09114956855773926
982,2,-0.72,0.05216036482970624,0.07280091941356659
983,1,-0.75,0.052003883735217124,0.07907445728778839
984,1,-0.75,0.051847872084011475,0.08766617625951767
985,1,-0.75,0.05169232846775944,0.07779563218355179
986,1,-0.75,0.05153725148235616,0.0959305614233017
987,1,-0.75,0.051382639727909095,0.0901976227760315
988,1,-0.75,0.051228491808725365,0.09743998944759369
989,1,-0.75,0.05107480633329919,0.0910424068570137
990,1,-0.75,0.05092158191429929,0.0827593132853508
991,1,-0.75,0.05076881716855639,0.07614167779684067
992,1,-0.75,0.05061651071705072,0.08743663132190704
993,1,-0.75,0.05046466118489957,0.08899646997451782
994,1,-0.75,0.05031326720134487,0.09494128823280334
995,1,-0.75,0.05016232739974084,0.09947767853736877
996,1,-0.75,0.050011840417541614,0.07727532833814621
997,1,-0.75,0.04986180489628899,0.09135238826274872
998,1,-0.75,0.04971221948160012,0.0846337154507637
999,1,-0.75,0.04956308282315532,0.10806463658809662
1000,1,-0.75,0.049414393574685855,0.0854085385799408
1001,1,-0.75,0.049266150393961795,0.08850425481796265
1002,1,-0.75,0.04911835194277991,0.07996191084384918
1003,1,-0.75,0.04897099688695157,0.07808135449886322
1004,1,-0.75,0.04882408389629071,0.08841042965650558
1005,1,-0.75,0.04867761164460184,0.09037531167268753
1006,1,-0.75,0.04853157880966803,0.08628527820110321
1007,1,-0.75,0.048385984073239026,0.0844382643699646
1008,1,-0.75,0.048240826121019306,0.09400472044944763
1009,1,-0.75,0.04809610364265625,0.08097165822982788
1010,1,-0.75,0.04795181533172828,0.0774558037519455
1011,1,-0.75,0.047807959885733095,0.08009114116430283
1012,1,-0.75,0.0476645360060759,0.08786680549383163
1013,1,-0.75,0.04752154239805767,0.08688552677631378
1014,1,-0.75,0.047378977770863494,0.08160407841205597
1015,1,-0.75,0.047236840837550906,0.08867649734020233
1016,1,-0.75,0.04709513031503825,0.10095120221376419
1017,1,-0.75,0.04695384492409314,0.08940285444259644
1018,2,-0.87,0.046812983389320856,0.09136408939957619
1019,1,-0.75,0.04667254443915289,0.09224992990493774
1020,1,-0.75,0.04653252680583543,0.10773717612028122
1021,1,-0.75,0.04639292922541793,0.0993829220533371
1022,1,-0.75,0.04625375043774167,0.0600324422121048
1023,1,-0.75,0.046114989186428444,0.0776921734213829
1024,1,-0.75,0.045976644218869156,0.07775776088237762
1025,1,-0.75,0.04583871428621255,0.09250593185424805
1026,1,-0.75,0.04570119814335391,0.09000642597675323
1027,1,-0.75,0.04556409454892385,0.07896526157855988
1028,1,-0.75,0.04542740226527708,0.0795176774263382
1029,1,-0.75,0.045291120058481245,0.0857635885477066
1030,1,-0.75,0.0451552466983058,0.1013369932770729
